ID_customer;avg_ticket;total_amount;ticket_std_dev;purchases;frequency;inactive_days;web_purchases;app_purchases;mon_thur_purchases;frid_sund_purchases;lunch_purchases;evening_purchases;low_ticket;medium_ticket;big_ticket
4694; 63.7 ; 446.0 ; 30.7 ;7;35;5;7;0;2;5;7;0;0;0;7
4695; 26.9 ; 805.5 ; 15.5 ;30;10;2;0;30;11;19;16;14;20;10;0
4696; 26.1 ; 182.6 ; 11.0 ;7;34;33;0;7;6;1;5;2;5;2;0
4697; 33.3 ; 266.7 ; 10.1 ;8;27;52;0;8;3;5;2;6;3;5;0
4698; 52.4 ; 104.8 ; 56.0 ;2;139;141;0;2;0;2;2;0;1;0;1
4699; 20.0 ; 40.1 ; 7.6 ;2;81;309;0;2;0;2;2;0;2;0;0
4700; 41.6 ; 207.8 ; 9.4 ;5;14;299;0;5;0;5;4;1;0;5;0
4701; 52.3 ; 104.7 ; 5.7 ;2;87;194;0;2;0;2;2;0;0;1;1
4702; 39.3 ; 78.7 ; 7.1 ;2;4;185;0;2;1;1;0;2;0;2;0
4703; 44.2 ; 88.4 ; 21.0 ;2;1;42;0;2;0;2;2;0;1;0;1
4704; 25.6 ; 127.8 ; 11.5 ;5;27;179;0;5;4;1;1;4;3;2;0
4705; 17.7 ; 88.6 ; 2.9 ;5;54;61;0;5;1;4;2;3;5;0;0
4706; 31.8 ; 604.7 ; 14.5 ;19;16;5;0;19;6;13;18;1;6;13;0
4707; 28.5 ; 57.1 ; 12.1 ;2;142;116;0;2;0;2;0;2;1;1;0
4708; 30.2 ; 60.4 ; -   ;2;24;152;0;2;0;2;1;1;0;2;0
4709; 58.1 ; 116.3 ; 29.2 ;2;20;52;0;2;0;2;2;0;1;0;1
4710; 55.3 ; 165.8 ; 8.3 ;3;92;10;0;3;1;2;2;1;0;0;3
4711; 47.2 ; 94.4 ; 39.6 ;2;13;245;0;2;2;0;0;2;1;0;1
4712; 71.2 ; 142.4 ; 22.5 ;2;86;2;0;2;1;1;1;1;0;0;2
4713; 19.9 ; 99.5 ; 8.7 ;5;55;34;1;4;2;3;2;3;5;0;0
4714; 114.9 ; 229.7 ; 102.0 ;2;116;160;0;2;1;1;1;1;1;0;1
4715; 32.6 ; 163.1 ; 10.2 ;5;51;5;0;5;2;3;4;1;2;3;0
4716; 59.2 ; 177.5 ; 13.7 ;3;53;68;0;3;0;3;2;1;0;0;3
4717; 67.6 ; 202.7 ; 12.7 ;3;5;347;0;3;0;3;3;0;0;0;3
4718; 35.6 ; 213.3 ; 6.6 ;6;9;167;0;6;3;3;3;3;2;4;0
4719; 27.9 ; 111.5 ; 9.7 ;4;14;237;0;4;2;2;2;2;3;1;0
4720; 45.9 ; 137.6 ; 12.0 ;3;140;39;0;3;1;2;2;1;0;2;1
4721; 40.1 ; 80.1 ; -   ;2;133;161;0;2;2;0;1;1;0;2;0
4722; 23.2 ; 116.0 ; 4.3 ;5;45;0;0;5;3;2;0;5;5;0;0
4723; 55.6 ; 278.0 ; 7.1 ;5;79;2;0;5;3;2;4;1;0;0;5
4724; 54.2 ; 108.3 ; 3.9 ;2;41;81;0;2;1;1;1;1;0;1;1
4725; 59.0 ; 177.1 ; 4.2 ;3;20;110;3;0;0;3;0;3;0;0;3
4726; 34.3 ; 68.5 ; 13.8 ;2;68;252;0;2;0;2;1;1;1;1;0
4727; 19.5 ; 39.0 ; 0.3 ;2;9;162;2;0;1;1;0;2;2;0;0
4728; 22.3 ; 133.8 ; 9.6 ;6;36;89;1;5;3;3;4;2;4;2;0
4729; 63.5 ; 126.9 ; 22.1 ;2;58;114;0;2;1;1;1;1;0;0;2
4730; 39.8 ; 119.4 ; 9.6 ;3;117;22;0;3;1;2;2;1;0;3;0
4731; 44.5 ; 578.8 ; 10.2 ;13;15;5;0;13;3;10;6;7;0;13;0
4732; 31.9 ; 191.5 ; 15.0 ;6;45;153;0;6;3;3;5;1;2;4;0
4733; 22.7 ; 339.8 ; 10.4 ;15;20;2;0;15;8;7;9;6;10;5;0
4734; 24.8 ; 74.3 ; 5.7 ;3;101;72;0;3;1;2;1;2;2;1;0
4735; 29.8 ; 119.1 ; 19.3 ;4;18;120;0;4;2;2;2;2;3;1;0
4736; 27.1 ; 217.1 ; 15.2 ;8;37;143;0;8;7;1;1;7;5;3;0
4737; 47.6 ; 142.9 ; 1.0 ;3;132;52;0;3;0;3;3;0;0;3;0
4738; 40.0 ; 120.0 ; 22.9 ;3;75;188;0;3;1;2;2;1;1;1;1
4739; 40.5 ; 81.0 ; 32.8 ;2;57;0;0;2;0;2;1;1;1;0;1
4740; 44.8 ; 134.5 ; 26.7 ;3;32;41;1;2;0;3;1;2;1;1;1
4741; 54.2 ; 650.5 ; 34.0 ;12;21;70;0;12;5;7;10;2;4;4;4
4742; 62.1 ; 124.2 ; 0.5 ;2;161;43;0;2;0;2;0;2;0;0;2
4743; 27.2 ; 380.6 ; 18.7 ;14;20;8;0;14;2;12;9;5;9;5;0
4744; 32.6 ; 65.2 ; 3.6 ;2;117;254;0;2;1;1;1;1;1;1;0
4745; 32.3 ; 64.6 ; 2.1 ;2;2;1;0;2;1;1;0;2;0;2;0
4746; 22.2 ; 66.6 ; 13.2 ;3;58;17;0;3;2;1;3;0;2;1;0
4747; 46.3 ; 92.6 ; 24.2 ;2;275;62;1;1;2;0;1;1;1;0;1
4748; 25.4 ; 407.2 ; 12.7 ;16;19;17;0;16;6;10;8;8;11;5;0
4749; 25.0 ; 50.0 ; 15.0 ;2;26;206;0;2;2;0;1;1;1;1;0
4750; 61.5 ; 123.0 ; -   ;2;7;147;2;0;0;2;1;1;0;0;2
4751; 32.2 ; 64.4 ; 10.7 ;2;74;289;0;2;0;2;2;0;1;1;0
4752; 16.5 ; 33.0 ; 2.3 ;2;1;92;0;2;2;0;1;1;2;0;0
4753; 102.0 ; 204.1 ; 65.6 ;2;237;37;0;2;1;1;1;1;0;0;2
4754; 32.4 ; 64.8 ; 11.1 ;2;14;83;0;2;0;2;1;1;1;1;0
4755; 36.5 ; 146.2 ; 6.6 ;4;77;22;0;4;1;3;3;1;1;3;0
4756; 29.6 ; 59.2 ; 0.5 ;2;5;236;0;2;0;2;0;2;1;1;0
4757; 39.2 ; 353.0 ; 9.2 ;9;37;3;1;8;1;8;9;0;3;6;0
4758; 49.5 ; 692.8 ; 13.5 ;14;20;41;0;14;3;11;10;4;0;9;5
4759; 15.0 ; 30.0 ; -   ;2;73;0;2;0;1;1;0;2;2;0;0
4760; 24.8 ; 173.3 ; 12.7 ;7;5;11;0;7;0;7;5;2;5;2;0
4761; 37.9 ; 189.3 ; 27.5 ;5;15;299;0;5;2;3;4;1;2;1;2
4762; 47.7 ; 95.5 ; 1.5 ;2;94;164;0;2;0;2;1;1;0;2;0
4763; 73.4 ; 220.1 ; 25.0 ;3;86;22;0;3;0;3;1;2;0;0;3
4764; 59.3 ; 178.0 ; 5.7 ;3;86;40;0;3;1;2;3;0;0;0;3
4765; 43.0 ; 301.3 ; 16.5 ;7;25;31;0;7;1;6;6;1;2;3;2
4766; 22.6 ; 67.7 ; 6.9 ;3;119;68;0;3;1;2;3;0;3;0;0
4767; 45.5 ; 227.5 ; 28.3 ;5;52;81;0;5;3;2;2;3;2;1;2
4768; 94.6 ; 189.2 ; 71.6 ;2;89;104;2;0;1;1;1;1;1;0;1
4769; 39.0 ; 155.8 ; 20.2 ;4;29;190;0;4;1;3;2;2;1;2;1
4770; 32.6 ; 163.0 ; 12.4 ;5;32;47;0;5;3;2;1;4;2;3;0
4771; 64.9 ; 129.8 ; 27.6 ;2;93;315;0;2;0;2;2;0;0;0;2
4772; 15.0 ; 30.0 ; -   ;2;19;247;0;2;0;2;2;0;2;0;0
4773; 30.7 ; 184.4 ; 14.1 ;6;19;195;0;6;4;2;0;6;2;4;0
4774; 15.0 ; 74.9 ; -   ;5;27;5;0;5;0;5;3;2;5;0;0
4775; 45.8 ; 275.0 ; 13.4 ;6;10;0;0;6;1;5;4;2;0;4;2
4776; 48.3 ; 96.5 ; 27.3 ;2;48;70;0;2;1;1;2;0;1;0;1
4777; 32.6 ; 326.4 ; 15.9 ;10;41;32;0;10;6;4;7;3;3;7;0
4778; 25.1 ; 75.2 ; -   ;3;173;23;0;3;2;1;0;3;3;0;0
4779; 71.4 ; 285.7 ; 28.0 ;4;59;137;1;3;0;4;4;0;0;0;4
4780; 72.5 ; 144.9 ; 17.8 ;2;50;20;2;0;0;2;2;0;0;0;2
4781; 26.7 ; 1,014.2 ; 16.0 ;38;9;6;0;38;25;13;34;4;25;13;0
4782; 43.1 ; 86.2 ; 17.8 ;2;40;169;0;2;1;1;0;2;1;0;1
4783; 16.5 ; 33.0 ; 2.3 ;2;14;104;0;2;0;2;2;0;2;0;0
4784; 49.5 ; 148.6 ; 3.5 ;3;34;102;0;3;3;0;2;1;0;3;0
4785; 27.6 ; 55.3 ; 3.8 ;2;3;194;0;2;1;1;2;0;1;1;0
4786; 32.3 ; 742.7 ; 17.1 ;23;16;14;0;23;6;17;9;14;8;15;0
4787; 17.0 ; 237.9 ; 5.9 ;14;24;1;0;14;11;3;7;7;14;0;0
4788; 100.8 ; 403.2 ; 106.4 ;4;84;95;0;4;1;3;4;0;1;0;3
4789; 21.7 ; 260.8 ; 3.8 ;12;12;111;0;12;5;7;7;5;12;0;0
4790; 41.0 ; 204.9 ; 13.8 ;5;62;57;0;5;1;4;4;1;2;3;0
4791; 30.9 ; 61.7 ; 23.8 ;2;154;120;0;2;1;1;1;1;1;1;0
4792; 43.7 ; 218.7 ; 13.6 ;5;103;47;0;5;0;5;5;0;0;3;2
4793; 19.6 ; 97.9 ; 4.9 ;5;94;70;0;5;3;2;1;4;5;0;0
4794; 20.5 ; 797.6 ; 7.6 ;39;9;52;0;39;19;20;17;22;39;0;0
4795; 83.9 ; 251.8 ; 20.0 ;3;93;128;0;3;2;1;1;2;0;0;3
4796; 37.0 ; 74.0 ; 10.5 ;2;113;5;0;2;0;2;2;0;1;1;0
4797; 30.2 ; 60.4 ; -   ;2;29;44;0;2;1;1;1;1;0;2;0
4798; 20.0 ; 40.1 ; 7.6 ;2;196;10;0;2;0;2;0;2;2;0;0
4799; 40.6 ; 81.1 ; 9.3 ;2;25;206;0;2;0;2;2;0;0;2;0
4800; 42.1 ; 84.1 ; 25.5 ;2;23;209;0;2;1;1;1;1;1;0;1
4801; 22.3 ; 491.6 ; 9.5 ;22;14;45;0;22;11;11;10;12;15;7;0
4802; 46.8 ; 234.0 ; 5.8 ;5;35;122;0;5;4;1;2;3;0;5;0
4803; 26.5 ; 424.6 ; 19.1 ;16;18;133;0;16;11;5;4;12;11;5;0
4804; 42.6 ; 85.2 ; 1.5 ;2;7;97;0;2;2;0;0;2;0;2;0
4805; 24.5 ; 98.1 ; 3.4 ;4;4;266;0;4;4;0;4;0;4;0;0
4806; 44.3 ; 265.8 ; 12.2 ;6;48;26;0;6;2;4;4;2;0;4;2
4807; 41.4 ; 82.7 ; 16.7 ;2;19;131;0;2;0;2;1;1;1;0;1
4808; 25.0 ; 900.9 ; 10.3 ;36;8;5;0;36;22;14;21;15;24;12;0
4809; 43.8 ; 87.7 ; 20.4 ;2;1;130;1;1;1;1;1;1;1;0;1
4810; 64.6 ; 129.2 ; 20.4 ;2;327;8;1;1;2;0;2;0;0;0;2
4811; 38.5 ; 76.9 ; 12.4 ;2;38;215;0;2;0;2;1;1;1;1;0
4812; 27.8 ; 389.5 ; 11.2 ;14;21;40;0;14;1;13;13;1;9;5;0
4813; 28.6 ; 57.2 ; 5.3 ;2;14;260;0;2;1;1;1;1;1;1;0
4814; 48.7 ; 97.4 ; -   ;2;27;308;0;2;1;1;1;1;0;2;0
4815; 63.6 ; 572.8 ; 27.4 ;9;31;38;0;9;4;5;2;7;0;0;9
4816; 25.7 ; 51.4 ; 16.1 ;2;74;290;0;2;0;2;0;2;1;1;0
4817; 15.0 ; 45.0 ; -   ;3;7;268;0;3;2;1;1;2;3;0;0
4818; 80.3 ; 561.8 ; 15.8 ;7;40;31;0;7;0;7;5;2;0;0;7
4819; 32.8 ; 98.3 ; 12.8 ;3;141;32;0;3;0;3;1;2;1;2;0
4820; 47.9 ; 671.2 ; 18.8 ;14;22;5;0;14;0;14;14;0;5;4;5
4821; 15.0 ; 30.0 ; -   ;2;261;132;0;2;1;1;0;2;2;0;0
4822; 18.7 ; 74.8 ; 5.3 ;4;46;160;0;4;3;1;2;2;4;0;0
4823; 48.1 ; 96.2 ; 0.9 ;2;87;26;0;2;0;2;1;1;0;2;0
4824; 68.0 ; 816.1 ; 40.2 ;12;32;20;0;12;0;12;11;1;4;0;8
4825; 36.3 ; 253.8 ; 7.8 ;7;57;23;0;7;2;5;3;4;2;5;0
4826; 24.6 ; 49.3 ; 14.5 ;2;29;150;0;2;1;1;0;2;1;1;0
4827; 17.0 ; 85.0 ; 4.8 ;5;11;36;0;5;1;4;3;2;5;0;0
4828; 26.1 ; 156.5 ; 14.9 ;6;60;50;0;6;2;4;4;2;4;2;0
4829; 25.1 ; 50.1 ; -   ;2;27;152;0;2;1;1;0;2;2;0;0
4830; 55.2 ; 220.7 ; 19.8 ;4;96;41;0;4;0;4;4;0;0;0;4
4831; 87.8 ; 351.3 ; 64.1 ;4;56;86;0;4;1;3;2;2;1;0;3
4832; 33.2 ; 99.6 ; 9.8 ;3;20;272;0;3;1;2;3;0;1;2;0
4833; 38.1 ; 190.4 ; 8.5 ;5;40;188;0;5;2;3;3;2;2;3;0
4834; 44.2 ; 132.5 ; 2.4 ;3;26;344;0;3;1;2;1;2;0;3;0
4835; 38.5 ; 76.9 ; 12.4 ;2;52;107;0;2;1;1;2;0;1;1;0
4836; 58.5 ; 234.1 ; 25.1 ;4;134;15;0;4;2;2;4;0;0;0;4
4837; 52.5 ; 105.0 ; -   ;2;30;237;0;2;0;2;0;2;0;2;0
4838; 69.9 ; 349.4 ; 24.9 ;5;39;36;0;5;3;2;1;4;0;0;5
4839; 37.7 ; 75.5 ; 0.9 ;2;188;73;0;2;1;1;2;0;0;2;0
4840; 39.1 ; 469.6 ; 15.3 ;12;18;240;0;12;5;7;10;2;4;8;0
4841; 36.1 ; 324.8 ; 20.0 ;9;36;8;0;9;7;2;7;2;3;3;3
4842; 42.7 ; 213.7 ; 34.3 ;5;51;43;0;5;1;4;2;3;2;1;2
4843; 55.0 ; 274.8 ; 4.9 ;5;32;17;1;4;0;5;3;2;0;3;2
4844; 33.2 ; 631.6 ; 11.3 ;19;14;14;0;19;16;3;7;12;6;13;0
4845; 23.8 ; 47.5 ; 7.8 ;2;18;262;0;2;0;2;2;0;1;1;0
4846; 16.7 ; 33.4 ; 1.6 ;2;4;222;0;2;1;1;1;1;2;0;0
4847; 58.5 ; 351.1 ; 33.1 ;6;7;30;6;0;3;3;4;2;2;0;4
4848; 47.2 ; 943.8 ; 7.2 ;20;14;10;0;20;13;7;5;15;0;20;0
4849; 38.0 ; 76.0 ; 17.7 ;2;230;71;0;2;1;1;0;2;1;0;1
4850; 75.5 ; 150.9 ; 35.5 ;2;48;30;2;0;2;0;0;2;0;0;2
4851; 43.1 ; 215.4 ; 18.8 ;5;68;22;0;5;0;5;4;1;2;1;2
4852; 58.1 ; 174.4 ; 19.3 ;3;54;139;0;3;1;2;3;0;0;0;3
4853; 36.3 ; 72.5 ; 16.8 ;2;68;83;0;2;0;2;1;1;1;1;0
4854; 64.7 ; 129.3 ; 10.7 ;2;7;115;0;2;0;2;2;0;0;0;2
4855; 47.5 ; 94.9 ; -   ;2;10;84;0;2;1;1;2;0;0;2;0
4856; 42.4 ; 84.8 ; 8.7 ;2;14;10;0;2;0;2;1;1;0;2;0
4857; 20.4 ; 102.0 ; 14.0 ;5;42;17;5;0;4;1;0;5;3;2;0
4858; 37.6 ; 451.4 ; 10.8 ;12;17;10;0;12;2;10;8;4;4;8;0
4859; 64.3 ; 514.1 ; 11.5 ;8;36;14;0;8;0;8;8;0;0;0;8
4860; 28.6 ; 57.2 ; 1.1 ;2;59;179;0;2;1;1;1;1;2;0;0
4861; 66.1 ; 528.8 ; 16.8 ;8;14;19;1;7;4;4;1;7;0;0;8
4862; 46.8 ; 140.3 ; -   ;3;6;253;0;3;2;1;2;1;0;3;0
4863; 18.6 ; 37.2 ; -   ;2;19;324;0;2;1;1;2;0;2;0;0
4864; 45.2 ; 135.7 ; 7.1 ;3;59;104;1;2;0;3;2;1;0;3;0
4865; 38.6 ; 231.8 ; 9.2 ;6;32;74;0;6;3;3;6;0;2;4;0
4866; 21.1 ; 105.5 ; -   ;5;61;5;0;5;1;4;4;1;5;0;0
4867; 66.2 ; 132.5 ; 2.9 ;2;42;5;0;2;0;2;2;0;0;0;2
4868; 29.7 ; 148.4 ; 14.3 ;5;45;110;0;5;0;5;4;1;3;2;0
4869; 37.6 ; 75.2 ; 18.8 ;2;3;46;0;2;1;1;1;1;1;0;1
4870; 66.0 ; 263.8 ; 16.0 ;4;58;0;0;4;2;2;2;2;0;0;4
4871; 44.4 ; 88.8 ; 28.9 ;2;48;238;0;2;1;1;1;1;1;0;1
4872; 43.7 ; 87.4 ; 14.2 ;2;3;46;0;2;2;0;0;2;1;0;1
4873; 38.3 ; 114.8 ; 14.8 ;3;5;374;0;3;0;3;0;3;1;2;0
4874; 33.9 ; 101.8 ; 12.0 ;3;79;94;0;3;0;3;3;0;1;2;0
4875; 28.1 ; 365.0 ; 3.5 ;13;11;26;0;13;1;12;9;4;9;4;0
4876; 38.5 ; 115.5 ; 12.4 ;3;89;115;0;3;2;1;1;2;1;2;0
4877; 30.5 ; 61.1 ; 0.5 ;2;20;14;2;0;1;1;0;2;0;2;0
4878; 57.9 ; 231.5 ; 6.8 ;4;76;105;0;4;1;3;3;1;0;0;4
4879; 25.4 ; 228.9 ; 14.0 ;9;22;9;9;0;8;1;9;0;6;3;0
4880; 38.4 ; 76.7 ; 12.6 ;2;21;97;0;2;2;0;0;2;1;1;0
4881; 64.4 ; 128.8 ; 58.9 ;2;2;113;2;0;1;1;2;0;1;0;1
4882; 48.5 ; 194.0 ; 21.8 ;4;96;131;0;4;1;3;3;1;1;2;1
4883; 59.2 ; 177.6 ; 11.6 ;3;110;27;0;3;0;3;1;2;0;0;3
4884; 22.3 ; 356.3 ; 4.9 ;16;17;35;0;16;5;11;5;11;16;0;0
4885; 43.6 ; 217.9 ; 13.3 ;5;12;101;5;0;5;0;1;4;0;3;2
4886; 69.5 ; 486.5 ; 12.9 ;7;35;5;0;7;0;7;7;0;0;0;7
4887; 45.7 ; 91.5 ; 39.0 ;2;309;20;1;1;0;2;2;0;1;0;1
4888; 25.4 ; 76.3 ; 5.3 ;3;9;2;0;3;3;0;1;2;2;1;0
4889; 107.2 ; 214.3 ; 3.2 ;2;41;125;0;2;1;1;2;0;0;0;2
4890; 168.3 ; 336.6 ; 180.9 ;2;60;2;0;2;1;1;1;1;1;0;1
4891; 40.5 ; 202.6 ; 10.3 ;5;33;44;0;5;3;2;2;3;0;5;0
4892; 41.9 ; 125.8 ; 10.8 ;3;15;21;0;3;1;2;3;0;0;3;0
4893; 57.2 ; 171.6 ; 2.3 ;3;20;136;0;3;2;1;2;1;0;0;3
4894; 19.2 ; 692.2 ; 7.5 ;36;10;2;0;36;19;17;30;6;36;0;0
4895; 49.0 ; 245.2 ; 25.7 ;5;50;68;0;5;1;4;1;4;2;1;2
4896; 42.6 ; 85.3 ; 9.1 ;2;101;89;0;2;0;2;0;2;0;2;0
4897; 52.5 ; 157.5 ; -   ;3;81;131;0;3;0;3;1;2;0;3;0
4898; 16.9 ; 33.7 ; -   ;2;86;30;0;2;2;0;2;0;2;0;0
4899; 33.2 ; 66.5 ; 20.2 ;2;2;269;0;2;1;1;2;0;1;1;0
4900; 59.5 ; 356.8 ; 14.5 ;6;22;1;0;6;0;6;4;2;0;0;6
4901; 43.9 ; 263.3 ; 17.1 ;6;24;15;0;6;0;6;6;0;2;2;2
4902; 41.7 ; 83.4 ; 7.6 ;2;12;288;0;2;0;2;2;0;0;2;0
4903; 23.3 ; 186.2 ; 4.4 ;8;26;20;0;8;2;6;6;2;8;0;0
4904; 29.6 ; 147.8 ; 9.7 ;5;15;143;0;5;3;2;3;2;3;2;0
4905; 61.4 ; 368.1 ; 52.4 ;6;25;257;0;6;0;6;4;2;2;0;4
4906; 27.6 ; 55.3 ; 3.8 ;2;16;171;0;2;2;0;0;2;1;1;0
4907; 46.8 ; 93.5 ; -   ;2;193;158;0;2;1;1;0;2;0;2;0
4908; 46.2 ; 2,217.5 ; 26.8 ;48;8;38;0;48;7;41;12;36;16;16;16
4909; 49.5 ; 297.0 ; 5.0 ;6;36;77;0;6;1;5;2;4;0;6;0
4910; 59.8 ; 299.2 ; 17.9 ;5;16;10;0;5;0;5;1;4;0;0;5
4911; 42.2 ; 210.8 ; 24.6 ;5;29;62;0;5;2;3;1;4;2;1;2
4912; 54.8 ; 273.9 ; 16.1 ;5;82;10;0;5;0;5;3;2;0;3;2
4913; 39.4 ; 433.7 ; 11.0 ;11;33;94;0;11;6;5;2;9;4;7;0
4914; 15.0 ; 59.9 ; -   ;4;34;165;0;4;1;3;3;1;4;0;0
4915; 31.2 ; 62.5 ; 24.3 ;2;14;68;0;2;0;2;0;2;1;0;1
4916; 37.0 ; 185.1 ; 20.1 ;5;22;57;0;5;0;5;2;3;2;1;2
4917; 26.2 ; 131.1 ; 11.2 ;5;58;136;0;5;2;3;1;4;3;2;0
4918; 53.7 ; 161.2 ; 18.6 ;3;54;10;0;3;0;3;2;1;0;2;1
4919; 64.3 ; 449.9 ; 58.1 ;7;9;233;0;7;4;3;1;6;2;0;5
4920; 55.7 ; 334.1 ; 5.5 ;6;45;40;0;6;0;6;0;6;0;0;6
4921; 47.9 ; 143.6 ; 6.4 ;3;101;57;0;3;0;3;3;0;0;3;0
4922; 29.4 ; 499.7 ; 12.1 ;17;19;62;7;10;4;13;12;5;11;6;0
4923; 46.3 ; 92.6 ; 24.5 ;2;16;236;0;2;1;1;1;1;1;0;1
4924; 39.8 ; 79.6 ; 1.9 ;2;4;152;0;2;1;1;0;2;0;2;0
4925; 42.2 ; 253.2 ; 31.7 ;6;45;67;0;6;4;2;2;4;2;2;2
4926; 35.4 ; 106.1 ; 16.8 ;3;29;12;0;3;2;1;1;2;1;2;0
4927; 38.4 ; 153.5 ; 4.4 ;4;44;83;0;4;1;3;2;2;0;4;0
4928; 27.7 ; 249.2 ; 13.7 ;9;37;28;0;9;2;7;6;3;6;3;0
4929; 48.2 ; 96.4 ; -   ;2;10;14;0;2;1;1;1;1;0;2;0
4930; 45.6 ; 228.1 ; 13.4 ;5;9;289;0;5;3;2;4;1;0;3;2
4931; 33.4 ; 66.8 ; 3.7 ;2;4;18;2;0;1;1;2;0;1;1;0
4932; 17.2 ; 34.4 ; 3.3 ;2;50;221;0;2;0;2;1;1;2;0;0
4933; 20.0 ; 40.1 ; 7.6 ;2;37;263;0;2;0;2;0;2;2;0;0
4934; 43.1 ; 86.2 ; 12.9 ;2;18;26;0;2;0;2;2;0;0;1;1
4935; 62.1 ; 248.4 ; 25.3 ;4;13;241;0;4;1;3;4;0;0;0;4
4936; 47.0 ; 329.3 ; 36.6 ;7;5;11;3;4;1;6;5;2;2;3;2
4937; 54.2 ; 162.7 ; 12.6 ;3;29;298;0;3;1;2;2;1;0;2;1
4938; 25.1 ; 75.2 ; -   ;3;20;227;0;3;2;1;1;2;3;0;0
4939; 49.6 ; 198.4 ; 27.0 ;4;46;65;4;0;3;1;4;0;1;2;1
4940; 46.8 ; 140.3 ; -   ;3;4;267;0;3;0;3;2;1;0;3;0
4941; 30.8 ; 462.4 ; 11.4 ;15;12;11;0;15;2;13;10;5;5;10;0
4942; 34.9 ; 104.7 ; 0.9 ;3;47;2;3;0;2;1;1;2;0;3;0
4943; 47.8 ; 143.5 ; 13.1 ;3;30;41;0;3;3;0;2;1;0;2;1
4944; 71.9 ; 575.0 ; 35.2 ;8;33;6;0;8;3;5;5;3;0;0;8
4945; 15.6 ; 281.7 ; 2.4 ;18;12;80;0;18;6;12;7;11;18;0;0
4946; 49.8 ; 99.6 ; 4.6 ;2;35;143;2;0;0;2;2;0;0;2;0
4947; 69.7 ; 627.0 ; 31.0 ;9;17;5;0;9;0;9;4;5;0;0;9
4948; 61.0 ; 304.9 ; 23.7 ;5;16;239;0;5;2;3;3;2;0;0;5
4949; 37.7 ; 113.0 ; 20.8 ;3;68;84;0;3;0;3;1;2;1;1;1
4950; 36.5 ; 73.0 ; 9.5 ;2;29;296;0;2;1;1;0;2;1;1;0
4951; 58.9 ; 117.9 ; 4.2 ;2;14;275;0;2;2;0;0;2;0;0;2
4952; 34.5 ; 1,895.7 ; 22.5 ;55;7;2;0;55;28;27;34;21;18;19;18
4953; 47.1 ; 235.3 ; 23.6 ;5;74;10;0;5;1;4;3;2;2;1;2
4954; 29.2 ; 175.2 ; 12.2 ;6;33;2;0;6;2;4;2;4;4;2;0
4955; 30.9 ; 61.7 ; 23.8 ;2;29;234;0;2;1;1;2;0;1;1;0
4956; 43.1 ; 129.4 ; 22.1 ;3;22;232;0;3;0;3;0;3;1;1;1
4957; 70.1 ; 140.3 ; 35.0 ;2;25;112;2;0;2;0;0;2;0;0;2
4958; 20.5 ; 122.9 ; 6.4 ;6;22;106;0;6;4;2;5;1;6;0;0
4959; 91.2 ; 182.5 ; 3.2 ;2;100;146;0;2;0;2;2;0;0;0;2
4960; 26.8 ; 160.9 ; 4.6 ;6;16;17;0;6;4;2;1;5;4;2;0
4961; 47.0 ; 188.1 ; 19.3 ;4;4;230;0;4;4;0;1;3;1;2;1
4962; 47.5 ; 94.9 ; -   ;2;24;77;2;0;2;0;2;0;0;2;0
4963; 27.9 ; 1,949.8 ; 16.1 ;70;5;57;0;70;34;36;33;37;47;23;0
4964; 17.3 ; 52.0 ; 2.5 ;3;78;2;3;0;3;0;3;0;3;0;0
4965; 73.9 ; 221.8 ; 17.8 ;3;56;194;0;3;0;3;3;0;0;0;3
4966; 37.0 ; 222.1 ; 16.1 ;6;17;28;0;6;3;3;3;3;2;4;0
4967; 26.2 ; 104.7 ; 15.3 ;4;2;42;0;4;0;4;2;2;3;1;0
4968; 42.6 ; 212.8 ; 16.3 ;5;12;347;0;5;1;4;4;1;2;1;2
4969; 22.3 ; 111.5 ; 10.9 ;5;34;149;0;5;4;1;4;1;3;2;0
4970; 36.6 ; 73.2 ; -   ;2;4;206;0;2;1;1;2;0;0;2;0
4971; 61.1 ; 122.2 ; 53.8 ;2;1;184;0;2;1;1;1;1;1;0;1
4972; 22.0 ; 88.0 ; 4.3 ;4;134;66;0;4;4;0;1;3;4;0;0
4973; 38.8 ; 77.7 ; 12.9 ;2;23;33;1;1;1;1;1;1;1;1;0
4974; 64.6 ; 581.7 ; 14.9 ;9;26;10;0;9;1;8;7;2;0;0;9
4975; 55.4 ; 388.1 ; 24.8 ;7;45;36;0;7;0;7;7;0;0;0;7
4976; 48.1 ; 192.5 ; 1.5 ;4;110;0;0;4;0;4;2;2;0;4;0
4977; 26.1 ; 52.3 ; -   ;2;9;275;0;2;2;0;2;0;2;0;0
4978; 33.3 ; 100.0 ; 21.9 ;3;37;29;0;3;3;0;3;0;1;1;1
4979; 53.1 ; 265.5 ; 46.8 ;5;51;131;0;5;0;5;5;0;2;1;2
4980; 47.5 ; 94.9 ; -   ;2;72;36;0;2;1;1;0;2;0;2;0
4981; 29.9 ; 89.6 ; 2.4 ;3;28;79;1;2;1;2;3;0;2;1;0
4982; 36.6 ; 73.2 ; -   ;2;41;232;0;2;1;1;1;1;0;2;0
4983; 28.6 ; 171.4 ; 7.7 ;6;30;23;0;6;0;6;3;3;4;2;0
4984; 25.1 ; 50.1 ; -   ;2;6;1;0;2;0;2;0;2;2;0;0
